match_id,team_code,player_name,is_starter,llm_player_rotation,mem_rotation,shuf_rotation
25-26-prem-manchester-city-vs-newcastle-united,43,Alleyne,0,,,
25-26-prem-manchester-city-vs-newcastle-united,43,Reijnders,0,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,43,Bernardo,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,43,Rúben,1,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,43,Marmoush,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,43,Foden,0,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,43,McAidoo,0,,,
25-26-prem-manchester-city-vs-newcastle-united,43,Aké,0,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,43,Khusanov,0,,,
25-26-prem-manchester-city-vs-newcastle-united,43,Matheus N.,1,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,43,Haaland,1,0.2,0.0,
25-26-prem-manchester-city-vs-newcastle-united,43,Donnarumma,1,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Wissa,0,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,4,Gillespie,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Hall,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,4,Botman,0,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Burn,1,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,Trippier,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,4,A.Murphy,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Gordon,1,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Elanga,1,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,Barnes,0,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,J.Murphy,0,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,Joelinton,0,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Tonali,1,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Willock,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,4,Osula,0,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,Neave,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Ramsdale,0,,0.0,
25-26-prem-manchester-city-vs-newcastle-united,4,Thiaw,1,,0.2,
25-26-prem-manchester-city-vs-newcastle-united,4,Seung soo,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Woltemade,1,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Shahar,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Alabi,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,J.Ramsey,1,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Pope,1,,0.8,
25-26-prem-manchester-city-vs-newcastle-united,4,Ruddy,0,,,
25-26-prem-manchester-city-vs-newcastle-united,4,Pivas,0,,,
25-26-prem-sunderland-vs-fulham,56,Moore,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Ballard,1,,0.2,
25-26-prem-sunderland-vs-fulham,56,Hume,1,,0.0,
25-26-prem-sunderland-vs-fulham,56,Cirkin,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Diarra,1,,0.2,
25-26-prem-sunderland-vs-fulham,56,Aleksić,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,E.Le Fée,1,,0.0,
25-26-prem-sunderland-vs-fulham,56,Mundle,0,,0.2,
25-26-prem-sunderland-vs-fulham,56,Poveda,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,Rigg,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Sadiki,1,,0.8,
25-26-prem-sunderland-vs-fulham,56,Talbi,0,,0.2,
25-26-prem-sunderland-vs-fulham,56,H.Jones,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,Isidor,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Mayenda,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,Abdullahi,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,Xhaka,0,,0.2,
25-26-prem-sunderland-vs-fulham,56,Roefs,1,,,
25-26-prem-sunderland-vs-fulham,56,Alderete,1,,0.8,
25-26-prem-sunderland-vs-fulham,56,Mukiele,1,,0.2,
25-26-prem-sunderland-vs-fulham,56,Geertruida,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Brobbey,1,,0.2,
25-26-prem-sunderland-vs-fulham,56,Jocelin.T,1,,,
25-26-prem-sunderland-vs-fulham,56,Ellborg,0,,,
25-26-prem-sunderland-vs-fulham,56,Angulo,1,,0.8,
25-26-prem-sunderland-vs-fulham,56,Ba,0,,0.8,
25-26-prem-sunderland-vs-fulham,56,O'Nien,0,,0.0,
25-26-prem-sunderland-vs-fulham,56,Jenson Jones,0,,,
25-26-prem-sunderland-vs-fulham,54,J.Cuenca,0,,,
25-26-prem-sunderland-vs-fulham,54,Tete,1,,0.2,
25-26-prem-sunderland-vs-fulham,54,Amissah,0,,,
25-26-prem-sunderland-vs-fulham,54,Iwobi,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,Smith Rowe,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,King,0,,,
25-26-prem-sunderland-vs-fulham,54,Reed,0,,0.8,
25-26-prem-sunderland-vs-fulham,54,Muniz,0,,0.2,
25-26-prem-sunderland-vs-fulham,54,Bobb,0,,0.2,
25-26-prem-sunderland-vs-fulham,54,Ridgeon,0,,,
25-26-prem-sunderland-vs-fulham,54,Robinson,0,,0.0,
25-26-prem-sunderland-vs-fulham,54,Lecomte,0,,,
25-26-prem-sunderland-vs-fulham,54,Kusi-Asare,0,,,
25-26-prem-sunderland-vs-fulham,54,Raúl,1,,0.8,
25-26-prem-sunderland-vs-fulham,54,Andersen,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,Bassey,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,Castagne,0,,0.8,
25-26-prem-sunderland-vs-fulham,54,Diop,0,,0.8,
25-26-prem-sunderland-vs-fulham,54,McNally,0,,,
25-26-prem-sunderland-vs-fulham,54,Kevin,1,,,
25-26-prem-sunderland-vs-fulham,54,Leno,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,Sessegnon,1,,0.8,
25-26-prem-sunderland-vs-fulham,54,Wilson,1,,0.8,
25-26-prem-sunderland-vs-fulham,54,Berge,1,,0.0,
25-26-prem-sunderland-vs-fulham,54,Cairney,0,,0.8,
25-26-prem-sunderland-vs-fulham,54,Lukić,0,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,17,McAtee,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Milenković,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,Murillo,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,Aina,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,N.Williams,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,Jair Cunha,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Morato,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Abbott,0,,,
25-26-prem-nottingham-forest-vs-liverpool,17,Gibbs-White,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,Hudson-Odoi,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,17,Anderson,1,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Dominguez,0,0.2,0.2,
25-26-prem-nottingham-forest-vs-liverpool,17,Yates,0,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,17,Ndoye,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Gunn,0,,,
25-26-prem-nottingham-forest-vs-liverpool,17,Hutchinson,1,,,
25-26-prem-nottingham-forest-vs-liverpool,17,Da Silva Moreira,0,,,
25-26-prem-nottingham-forest-vs-liverpool,17,Ortega Moreno,1,,,
25-26-prem-nottingham-forest-vs-liverpool,17,Sangaré,1,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Igor Jesus,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,17,Awoniyi,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Bakwa,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,17,Lucca,0,0.2,,
25-26-prem-nottingham-forest-vs-liverpool,17,Netz,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Mamardashvili,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Pécsi,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Konaté,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Gomez,0,0.2,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Wirtz,0,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Gakpo,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Chiesa,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Mac Allister,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Szoboszlai,1,0.2,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,C.Jones,1,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Gravenberch,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Nyoni,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Ekitiké,1,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,Ngumoha,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Lucky,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Virgil,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,14,Woodman,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Nallo,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Morrison,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,A.Becker,1,,0.0,
25-26-prem-nottingham-forest-vs-liverpool,14,Kerkez,1,,0.2,
25-26-prem-nottingham-forest-vs-liverpool,14,Robertson,0,,0.8,
25-26-prem-nottingham-forest-vs-liverpool,14,R.Williams,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,Ramsay,0,,,
25-26-prem-nottingham-forest-vs-liverpool,14,M.Salah,1,,0.0,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Henderson,1,,0.0,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Benitez,0,,,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Matthews,0,,,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Muñoz,1,,0.0,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Lacroix,0,1.0,0.0,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Mitchell,1,0.2,0.0,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Sosa,0,,0.8,
25-26-prem-crystal-palace-vs-wolverhampton-wanderers,31,Richards,1,,0.2,
